duration_hours,lead_time_hours,zone_center,severity_score,gender_pref,min_rating_required,demand_supply_ratio,service,service_air_conditioner_repair,service_aircond_cleaning,service_carpet_cleaning,service_ceiling_repair,service_curtain_or_blind_installation,service_deep_cleaning,service_door_lock_repair,service_electrical_repair,service_electrical_safety_check,service_fire_extinguisher_servicing,service_furniture_assembly,service_gardening,service_gas_leak_detection,service_general_house_cleaning,service_home_organizing,service_house_moving,service_kitchen_remodeling,service_large_item_delivery,service_lawn_mowing,service_minor_welding_jobs,service_mounting,service_painting_touch_up_work,service_plumbing_services,service_post_renovation_cleaning,service_refrigerator_repair,service_roof_or_gutter_cleaning,service_small_item_delivery,service_sofa_or_mattress_cleaning,service_tiling_flooring,service_tree_cutting,service_washing_machine_repair,base_rate,price,order_placed,task_accepted,task_completed
1,78.96345517735205,1,0,1,0.0,1.0743746763491375,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,52.26,1,1,1
4,156.30350602253807,1,1,0,4.0,2.1920744661510687,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,343.0,0,0,0
5,104.98866301529485,0,0,1,4.0,0.9094560292837979,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,156.86,0,0,0
1,141.7097979467182,0,2,1,0.0,1.4746283507304698,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,88.66,0,0,0
5,23.118100525621696,0,1,1,0.0,2.2625254118089377,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,510.68,0,0,0
3,12.755298392120837,1,3,0,4.5,1.3570431529187879,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,188.36,0,0,0
1,151.4397125776838,0,2,0,4.0,1.3229065257799335,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,76.63,1,1,1
5,30.940390363513238,0,0,0,4.5,2.1012215897489495,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,247.33,1,1,1
4,81.30653914950533,0,3,1,0.0,2.7933090193492762,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,188.22,0,0,0
3,4.62091119590649,0,0,1,0.0,1.9037532850994048,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,67.92,0,0,0
3,3.456344163716678,0,1,1,4.5,2.1202222099937584,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,222.91,0,0,0
4,115.4441679535234,0,1,0,0.0,1.6325329656419911,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,217.29,1,1,1
2,53.04110078953096,1,1,1,4.0,2.876348476738302,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,232.43,0,0,0
2,147.1188539211099,0,3,0,0.0,1.6005683444224452,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,132.3,1,1,1
4,147.0866398924837,0,1,0,0.0,2.2424063507503855,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,315.27,0,0,0
1,128.20328362895341,1,1,0,4.0,2.7942561163739326,Painting & Touch-up Work,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,42,77.12,1,1,1
2,26.734988992787443,1,2,0,4.0,0.6693453069356216,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,133.93,1,1,0
5,165.24316066421963,1,0,0,4.0,0.5628348767115716,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,151.12,1,1,1
5,97.65124743859272,1,1,1,4.0,1.9731893162046037,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,229.09,1,1,1
2,131.32395306516838,0,1,1,4.0,2.5277882664718345,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,97.17,1,1,1
3,22.803348224084207,1,2,0,0.0,0.692947608226568,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,91.65,1,1,1
3,94.7762501659481,0,1,1,4.5,2.908060116927801,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,120.31,0,0,0
4,63.275265590718014,1,3,1,0.0,0.9095226289951609,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,271.03,1,1,1
2,94.19134537569221,1,3,0,4.0,1.8604030557416062,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,175.42,0,0,0
1,131.41279430614824,1,1,1,0.0,1.3901225637527652,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,92.17,1,1,1
4,73.6547311370804,0,0,1,0.0,1.6889563216596608,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,151.51,1,0,0
2,148.15527494670792,1,0,1,0.0,0.6651429624730185,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,57.38,1,1,1
4,30.681554626031506,1,2,0,0.0,2.8264089681187263,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,311.52,1,1,1
3,111.66919691060168,0,0,1,4.5,2.6759121102121766,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,137.1,1,1,1
2,166.3888097282817,0,0,1,0.0,1.4435614114142301,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,50.04,1,1,1
2,99.60750722548693,0,1,0,4.0,2.31691594797352,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,194.15,0,0,0
3,87.96993794555677,0,0,1,0.0,1.0321895189280592,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,105.42,1,1,1
1,122.20638132802691,1,1,0,4.5,2.3151963710366137,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,86.1,0,0,0
3,93.87367742606884,1,1,1,4.5,2.0072152084738617,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,108.36,0,0,0
3,155.06134140640344,1,3,1,0.0,1.2799951975811794,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,126.58,1,1,1
4,52.882574752033555,0,0,1,4.5,1.032742754467002,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,274.74,1,1,1
1,24.932289101279196,1,3,1,0.0,1.491165150238348,Painting & Touch-up Work,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,42,151.57,1,1,1
1,68.1977451835418,1,1,0,0.0,2.4818255666902456,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,116.95,1,1,1
5,32.58202462082001,0,0,0,4.5,2.1970964670779893,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,187.75,1,1,1
5,93.45964908188766,0,3,0,4.5,1.391575164997709,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,268.35,0,0,0
4,18.311831921695568,1,2,0,0.0,1.377647900716247,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,344.3,1,1,1
3,112.64574738632173,1,3,1,0.0,2.376781026484149,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,247.91,1,1,1
1,32.70281734850348,0,0,1,4.0,1.737585823826595,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,64.12,1,1,1
4,44.17999601685026,0,0,1,0.0,1.0901097688700592,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,164.85,0,0,0
2,43.97661082193943,0,3,0,0.0,1.2354558214863405,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,309.71,1,1,1
1,99.95467924050038,0,3,0,4.5,2.349455105292399,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,82.45,0,0,0
2,149.74831947574285,0,1,0,0.0,1.2287605504903227,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,156.65,1,1,1
